"year"|"conflictid_old"|"conflictid_new"|"actor"|"actorid"|"actorid_new"|"actor_type"|"incomp"|"region"|"gwnoloc"|"gwnoloc2"|"gwnoloc3"|"gwnoloc4"|"conflictyear"|"interm"|"postc"|"state_prev"|"ai_prev"|"hrw_prev"|"form"|"country"|"conflict_type"
1993|173|368|"Panama"|95|16|1|2|5|95|2|0|0|0|0|1|0|0|NA|"-99"|"Panama, United States of America"|"inter"
1994|173|368|"Panama"|95|16|1|2|5|95|2|0|0|0|0|1|0|0|NA|"-99"|"Panama, United States of America"|"inter"
1989|174|369|"Papua New Guinea"|910|157|1|1|3|910|0|0|0|1|0|0|0|0|NA|"-99"|"Papua New Guinea"|"intra"
1990|174|369|"Papua New Guinea"|910|157|1|1|3|910|0|0|0|1|0|0|0|0|0|"-99"|"Papua New Guinea"|"intra"
1991|174|369|"Papua New Guinea"|910|157|1|1|3|910|0|0|0|0|1|0|0|NA|0|"-99"|"Papua New Guinea"|"intra"
1992|174|369|"Papua New Guinea"|910|157|1|1|3|910|0|0|0|1|0|0|0|0|0|"-99"|"Papua New Guinea"|"intra"
1993|174|369|"Papua New Guinea"|910|157|1|1|3|910|0|0|0|1|0|0|0|NA|0|"-99"|"Papua New Guinea"|"intra"
1994|174|369|"Papua New Guinea"|910|157|1|1|3|910|0|0|0|1|0|0|0|1|0|"1"|"Papua New Guinea"|"intra"
1995|174|369|"Papua New Guinea"|910|157|1|1|3|910|0|0|0|1|0|0|0|NA|0|"-99"|"Papua New Guinea"|"intra"
1996|174|369|"Papua New Guinea"|910|157|1|1|3|910|0|0|0|1|0|0|0|NA|0|"-99"|"Papua New Guinea"|"intra"
1997|174|369|"Papua New Guinea"|910|157|1|1|3|910|0|0|0|0|0|1|0|1|0|"1"|"Papua New Guinea"|"intra"
1998|174|369|"Papua New Guinea"|910|157|1|1|3|910|0|0|0|0|0|1|0|NA|0|"-99"|"Papua New Guinea"|"intra"
1999|174|369|"Papua New Guinea"|910|157|1|1|3|910|0|0|0|0|0|1|0|NA|0|"-99"|"Papua New Guinea"|"intra"
2000|174|369|"Papua New Guinea"|910|157|1|1|3|910|0|0|0|0|0|1|0|NA|0|"-99"|"Papua New Guinea"|"intra"
2001|174|369|"Papua New Guinea"|910|157|1|1|3|910|0|0|0|0|0|1|0|NA|0|"-99"|"Papua New Guinea"|"intra"
1989|174|369|"BRA"|1171|328|3|1|3|910|0|0|0|1|0|0|0|0|NA|"-99"|"Papua New Guinea"|"intra"
1990|174|369|"BRA"|1171|328|3|1|3|910|0|0|0|1|0|0|0|0|0|"-99"|"Papua New Guinea"|"intra"
1991|174|369|"BRA"|1171|328|3|1|3|910|0|0|0|0|1|0|0|NA|0|"-99"|"Papua New Guinea"|"intra"
1992|174|369|"BRA"|1171|328|3|1|3|910|0|0|0|1|0|0|0|1|0|"1"|"Papua New Guinea"|"intra"
1993|174|369|"BRA"|1171|328|3|1|3|910|0|0|0|1|0|0|0|NA|0|"-99"|"Papua New Guinea"|"intra"
1994|174|369|"BRA"|1171|328|3|1|3|910|0|0|0|1|0|0|0|0|0|"-99"|"Papua New Guinea"|"intra"
1995|174|369|"BRA"|1171|328|3|1|3|910|0|0|0|1|0|0|1|NA|0|"1"|"Papua New Guinea"|"intra"
1996|174|369|"BRA"|1171|328|3|1|3|910|0|0|0|1|0|0|0|NA|0|"-99"|"Papua New Guinea"|"intra"
1997|174|369|"BRA"|1171|328|3|1|3|910|0|0|0|0|0|1|0|0|0|"-99"|"Papua New Guinea"|"intra"
1998|174|369|"BRA"|1171|328|3|1|3|910|0|0|0|0|0|1|0|NA|0|"-99"|"Papua New Guinea"|"intra"
1999|174|369|"BRA"|1171|328|3|1|3|910|0|0|0|0|0|1|0|NA|0|"-99"|"Papua New Guinea"|"intra"
2000|174|369|"BRA"|1171|328|3|1|3|910|0|0|0|0|0|1|0|NA|0|"-99"|"Papua New Guinea"|"intra"
2001|174|369|"BRA"|1171|328|3|1|3|910|0|0|0|0|0|1|0|NA|0|"-99"|"Papua New Guinea"|"intra"
1989|175|370|"Rumania"|360|56|1|2|1|360|0|0|0|1|0|0|0|NA|0|"-99"|"Romania"|"intra"
1990|175|370|"Rumania"|360|56|1|2|1|360|0|0|0|0|0|1|0|NA|NA|"-99"|"Romania"|"intra"
1991|175|370|"Rumania"|360|56|1|2|1|360|0|0|0|0|0|1|0|NA|0|"-99"|"Romania"|"intra"
1992|175|370|"Rumania"|360|56|1|2|1|360|0|0|0|0|0|1|0|NA|NA|"-99"|"Romania"|"intra"
1993|175|370|"Rumania"|360|56|1|2|1|360|0|0|0|0|0|1|0|0|0|"-99"|"Romania"|"intra"
1994|175|370|"Rumania"|360|56|1|2|1|360|0|0|0|0|0|1|0|0|0|"-99"|"Romania"|"intra"
1989|175|370|"NSF"|1172|329|3|2|1|360|0|0|0|1|0|0|0|NA|0|"-99"|"Romania"|"intra"
1990|175|370|"NSF"|1172|329|3|2|1|360|0|0|0|0|0|1|0|NA|NA|"-99"|"Romania"|"intra"
1991|175|370|"NSF"|1172|329|3|2|1|360|0|0|0|0|0|1|0|NA|0|"-99"|"Romania"|"intra"
1992|175|370|"NSF"|1172|329|3|2|1|360|0|0|0|0|0|1|0|NA|NA|"-99"|"Romania"|"intra"
1993|175|370|"NSF"|1172|329|3|2|1|360|0|0|0|0|0|1|0|0|0|"-99"|"Romania"|"intra"
1994|175|370|"NSF"|1172|329|3|2|1|360|0|0|0|0|0|1|0|0|0|"-99"|"Romania"|"intra"
1989|175|370|"Military faction (forces of Nicolae Ceausescu)"|6137|6137|3|2|1|360|0|0|0|1|0|0|0|0|0|"-99"|"Romania"|"intra"
1990|175|370|"Military faction (forces of Nicolae Ceausescu)"|6137|6137|3|2|1|360|0|0|0|0|0|1|0|0|NA|"-99"|"Romania"|"intra"
1991|175|370|"Military faction (forces of Nicolae Ceausescu)"|6137|6137|3|2|1|360|0|0|0|0|0|1|0|0|0|"-99"|"Romania"|"intra"
1992|175|370|"Military faction (forces of Nicolae Ceausescu)"|6137|6137|3|2|1|360|0|0|0|0|0|1|0|0|NA|"-99"|"Romania"|"intra"
1993|175|370|"Military faction (forces of Nicolae Ceausescu)"|6137|6137|3|2|1|360|0|0|0|0|0|1|0|0|0|"-99"|"Romania"|"intra"
1994|175|370|"Military faction (forces of Nicolae Ceausescu)"|6137|6137|3|2|1|360|0|0|0|0|0|1|0|0|0|"-99"|"Romania"|"intra"
1990|176|371|"Iraq"|645|116|1|1|2|645|690|0|0|1|0|0|1|2|2|"1, 7"|"Iraq, Kuwait"|"inter"
1991|176|371|"Iraq"|645|116|1|1|2|645|690|0|0|1|0|0|2|0|0|"1"|"Iraq, Kuwait"|"inter"
1992|176|371|"Iraq"|645|116|1|1|2|645|690|0|0|0|0|1|0|0|0|"-99"|"Iraq, Kuwait"|"inter"
1993|176|371|"Iraq"|645|116|1|1|2|645|690|0|0|0|0|1|0|0|0|"-99"|"Iraq, Kuwait"|"inter"
1994|176|371|"Iraq"|645|116|1|1|2|645|690|0|0|0|0|1|0|0|0|"-99"|"Iraq, Kuwait"|"inter"
1995|176|371|"Iraq"|645|116|1|1|2|645|690|0|0|0|0|1|0|0|0|"-99"|"Iraq, Kuwait"|"inter"
1996|176|371|"Iraq"|645|116|1|1|2|645|690|0|0|0|0|1|0|0|0|"-99"|"Iraq, Kuwait"|"inter"
1990|176|371|"Kuwait"|690|125|1|1|2|645|690|0|0|1|0|0|0|0|0|"-99"|"Iraq, Kuwait"|"inter"
1991|176|371|"Kuwait"|690|125|1|1|2|645|690|0|0|1|0|0|0|0|1|"1"|"Iraq, Kuwait"|"inter"
1992|176|371|"Kuwait"|690|125|1|1|2|645|690|0|0|0|0|1|0|0|0|"-99"|"Iraq, Kuwait"|"inter"
1993|176|371|"Kuwait"|690|125|1|1|2|645|690|0|0|0|0|1|0|0|0|"-99"|"Iraq, Kuwait"|"inter"
1994|176|371|"Kuwait"|690|125|1|1|2|645|690|0|0|0|0|1|0|0|0|"-99"|"Iraq, Kuwait"|"inter"
1995|176|371|"Kuwait"|690|125|1|1|2|645|690|0|0|0|0|1|0|0|0|"-99"|"Iraq, Kuwait"|"inter"
1996|176|371|"Kuwait"|690|125|1|1|2|645|690|0|0|0|0|1|0|0|0|"-99"|"Iraq, Kuwait"|"inter"
1990|177|372|"Mali"|432|72|1|1|4|432|0|0|0|1|0|0|0|1|NA|"1"|"Mali"|"intra"
1991|177|372|"Mali"|432|72|1|1|4|432|0|0|0|0|1|0|0|0|NA|"-99"|"Mali"|"intra"
1992|177|372|"Mali"|432|72|1|1|4|432|0|0|0|0|1|0|0|0|NA|"-99"|"Mali"|"intra"
1993|177|372|"Mali"|432|72|1|1|4|432|0|0|0|0|1|0|0|0|NA|"-99"|"Mali"|"intra"
1994|177|372|"Mali"|432|72|1|1|4|432|0|0|0|1|0|0|0|0|NA|"-99"|"Mali"|"intra"
1995|177|372|"Mali"|432|72|1|1|4|432|0|0|0|0|0|1|0|0|NA|"-99"|"Mali"|"intra"
1996|177|372|"Mali"|432|72|1|1|4|432|0|0|0|0|0|1|0|0|NA|"-99"|"Mali"|"intra"
1997|177|372|"Mali"|432|72|1|1|4|432|0|0|0|0|0|1|0|0|NA|"-99"|"Mali"|"intra"
1998|177|372|"Mali"|432|72|1|1|4|432|0|0|0|0|0|1|0|0|NA|"-99"|"Mali"|"intra"
1999|177|372|"Mali"|432|72|1|1|4|432|0|0|0|0|0|1|0|0|NA|"-99"|"Mali"|"intra"
2007|177|372|"Mali"|432|72|1|1|4|432|0|0|0|1|0|0|0|0|NA|"-99"|"Mali"|"intra"
2008|177|372|"Mali"|432|72|1|1|4|432|0|0|0|1|0|0|0|0|NA|"-99"|"Mali"|"intra"
2009|177|372|"Mali"|432|72|1|1|4|432|0|0|0|1|0|0|0|0|NA|"-99"|"Mali"|"intra"
2010|177|372|"Government of Mali"|432|72|1|1|4|432|0|0|0|0|1|0|0|0|NA|"-99"|"Mali"|"intra"
2011|177|372|"Government of Mali"|432|72|1|1|4|432|0|0|0|0|1|0|0|0|NA|"-99"|"Mali"|"intra"
2012|177|372|"Government of Mali"|432|72|1|1|4|432|0|0|0|1|0|0|0|0|0|"-99"|"Mali"|"intra"
2013|177|372|"Government of Mali"|432|72|1|1|4|432|0|0|0|0|1|0|0|0|0|"-99"|"Mali"|"intra"
2014|177|372|"Government of Mali"|432|72|1|1|4|432|0|0|0|1|0|0|0|0|1|"1"|"Mali"|"intra"
2015|177|372|"Government of Mali"|432|72|1|1|4|432|0|0|0|1|0|0|0|0|0|"-99"|"Mali"|"intra"
1990|177|372|"MPA"|1373|521|3|1|4|432|0|0|0|1|0|0|0|0|NA|"-99"|"Mali"|"intra"
1991|177|372|"MPA"|1373|521|3|1|4|432|0|0|0|0|0|1|0|0|NA|"-99"|"Mali"|"intra"
1992|177|372|"MPA"|1373|521|3|1|4|432|0|0|0|0|0|1|0|0|NA|"-99"|"Mali"|"intra"
1993|177|372|"MPA"|1373|521|3|1|4|432|0|0|0|0|0|1|0|0|NA|"-99"|"Mali"|"intra"
1994|177|372|"MPA"|1373|521|3|1|4|432|0|0|0|0|0|1|0|0|NA|"-99"|"Mali"|"intra"
1995|177|372|"MPA"|1373|521|3|1|4|432|0|0|0|0|0|1|0|0|NA|"-99"|"Mali"|"intra"
1994|177|372|"FIAA"|1374|522|3|1|4|432|0|0|0|1|0|0|0|0|NA|"-99"|"Mali"|"intra"
1995|177|372|"FIAA"|1374|522|3|1|4|432|0|0|0|0|0|1|0|0|NA|"-99"|"Mali"|"intra"
1996|177|372|"FIAA"|1374|522|3|1|4|432|0|0|0|0|0|1|0|0|NA|"-99"|"Mali"|"intra"
1997|177|372|"FIAA"|1374|522|3|1|4|432|0|0|0|0|0|1|0|0|NA|"-99"|"Mali"|"intra"
1998|177|372|"FIAA"|1374|522|3|1|4|432|0|0|0|0|0|1|0|0|NA|"-99"|"Mali"|"intra"
1999|177|372|"FIAA"|1374|522|3|1|4|432|0|0|0|0|0|1|0|0|NA|"-99"|"Mali"|"intra"
2007|177|372|"ATNMC"|1375|523|3|1|4|432|0|0|0|1|0|0|0|0|NA|"-99"|"Mali"|"intra"
2008|177|372|"ATNMC"|1375|523|3|1|4|432|0|0|0|1|0|0|0|0|NA|"-99"|"Mali"|"intra"
2009|177|372|"ATNMC"|1375|523|3|1|4|432|0|0|0|1|0|0|0|0|NA|"-99"|"Mali"|"intra"
2010|177|372|"ATNMC"|1375|523|3|1|4|432|0|0|0|0|0|1|0|0|NA|"-99"|"Mali"|"intra"
2011|177|372|"ATNMC"|1375|523|3|1|4|432|0|0|0|0|0|1|0|0|NA|"-99"|"Mali"|"intra"
2012|177|372|"ATNMC"|1375|523|3|1|4|432|0|0|0|0|0|1|0|0|0|"-99"|"Mali"|"intra"
2013|177|372|"ATNMC"|1375|523|3|1|4|432|0|0|0|0|0|1|0|0|0|"-99"|"Mali"|"intra"
2014|177|372|"ATNMC"|1375|523|3|1|4|432|0|0|0|0|0|1|0|0|0|"-99"|"Mali"|"intra"
2012|177|372|"CMA"|2043|1158|3|1|4|432|0|0|0|1|0|0|3|2|2|"1, 2, 3"|"Mali"|"intra"
2013|177|372|"CMA"|2043|1158|3|1|4|432|0|0|0|0|1|0|1|2|0|"1, 2"|"Mali"|"intra"
2014|177|372|"CMA"|2043|1158|3|1|4|432|0|0|0|1|0|0|1|0|0|"2"|"Mali"|"intra"
2015|177|372|"CMA"|2043|1158|3|1|4|432|0|0|0|1|0|0|1|0|0|"2"|"Mali"|"intra"
1994|178|373|"Niger"|436|75|1|1|4|436|0|0|0|1|0|0|0|0|NA|"-99"|"Niger"|"intra"
1995|178|373|"Niger"|436|75|1|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"
1996|178|373|"Niger"|436|75|1|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"
1997|178|373|"Niger"|436|75|1|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"
1998|178|373|"Niger"|436|75|1|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"
1999|178|373|"Niger"|436|75|1|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"
1994|178|373|"CRA"|1377|525|3|1|4|436|0|0|0|1|0|0|0|0|NA|"-99"|"Niger"|"intra"
1995|178|373|"CRA"|1377|525|3|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"
1996|178|373|"CRA"|1377|525|3|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"
1997|178|373|"CRA"|1377|525|3|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"
1998|178|373|"CRA"|1377|525|3|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"
1999|178|373|"CRA"|1377|525|3|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"
1990|179|374|"Rwanda"|517|94|1|2|4|517|0|0|0|1|0|0|0|0|NA|"-99"|"Rwanda"|"intra"
1991|179|374|"Rwanda"|517|94|1|2|4|517|0|0|0|1|0|0|0|0|1|"1"|"Rwanda"|"intra"
1992|179|374|"Rwanda"|517|94|1|2|4|517|0|0|0|1|0|0|0|0|NA|"-99"|"Rwanda"|"intra"
1993|179|374|"Rwanda"|517|94|1|2|4|517|0|0|0|1|0|0|2|0|2|"1"|"Rwanda"|"intra"
1994|179|374|"Rwanda"|517|94|1|2|4|517|0|0|0|1|0|0|3|0|3|"1, 2"|"Rwanda"|"intra"
1995|179|374|"Rwanda"|517|94|1|2|4|517|0|0|0|0|1|0|0|1|0|"1"|"Rwanda"|"intra"
1996|179|374|"Rwanda"|517|94|1|2|4|517|0|0|0|0|1|0|0|0|0|"-99"|"Rwanda"|"intra"
1997|179|374|"Rwanda"|517|94|1|2|4|517|0|0|0|1|0|0|0|0|0|"-99"|"Rwanda"|"intra"
1998|179|374|"Rwanda"|517|94|1|2|4|517|0|0|0|1|0|0|0|0|0|"-99"|"Rwanda"|"intra"
1999|179|374|"Rwanda"|517|94|1|2|4|517|0|0|0|1|0|0|0|1|0|"1"|"Rwanda"|"intra"
2000|179|374|"Rwanda"|517|94|1|2|4|517|0|0|0|1|0|0|0|0|0|"-99"|"Rwanda"|"intra"
2001|179|374|"Rwanda"|517|94|1|2|4|517|0|0|0|1|0|0|0|1|0|"1"|"Rwanda"|"intra"
2002|179|374|"Rwanda"|517|94|1|2|4|517|0|0|0|1|0|0|0|0|1|"1"|"Rwanda"|"intra"
2003|179|374|"Rwanda"|517|94|1|2|4|517|0|0|0|0|0|1|0|0|0|"-99"|"Rwanda"|"intra"
2004|179|374|"Rwanda"|517|94|1|2|4|517|0|0|0|0|0|1|0|0|0|"-99"|"Rwanda"|"intra"
2005|179|374|"Rwanda"|517|94|1|2|4|517|0|0|0|0|0|1|0|0|0|"-99"|"Rwanda"|"intra"
2006|179|374|"Rwanda"|517|94|1|2|4|517|0|0|0|0|0|1|0|0|0|"-99"|"Rwanda"|"intra"
2007|179|374|"Rwanda"|517|94|1|2|4|517|0|0|0|0|0|1|0|0|0|"-99"|"Rwanda"|"intra"
2009|179|374|"Rwanda"|517|94|1|2|4|517|0|0|0|1|0|0|0|0|0|"-99"|"Rwanda"|"intra"
2010|179|374|"Government of Rwanda"|517|94|1|2|4|517|0|0|0|1|0|0|0|1|0|"7"|"Rwanda"|"intra"
2011|179|374|"Government of Rwanda"|517|94|1|2|4|517|0|0|0|1|0|0|0|1|0|"7"|"Rwanda"|"intra"
2012|179|374|"Government of Rwanda"|517|94|1|2|4|517|0|0|0|1|0|0|0|0|0|"-99"|"Rwanda"|"intra"
2013|179|374|"Government of Rwanda"|517|94|1|2|4|517|0|0|0|0|0|1|0|NA|0|"-99"|"Rwanda"|"intra"
2014|179|374|"Government of Rwanda"|517|94|1|2|4|517|0|0|0|0|0|1|0|0|0|"-99"|"Rwanda"|"intra"
2015|179|374|"Government of Rwanda"|517|94|1|2|4|517|0|0|0|0|0|1|0|0|0|"-99"|"Rwanda"|"intra"
1990|179|374|"FPR"|1379|527|3|2|4|517|0|0|0|1|0|0|0|0|NA|"-99"|"Rwanda"|"intra"
1991|179|374|"FPR"|1379|527|3|2|4|517|0|0|0|1|0|0|0|0|0|"-99"|"Rwanda"|"intra"
1992|179|374|"FPR"|1379|527|3|2|4|517|0|0|0|1|0|0|0|0|NA|"-99"|"Rwanda"|"intra"
1993|179|374|"FPR"|1379|527|3|2|4|517|0|0|0|1|0|0|0|0|0|"-99"|"Rwanda"|"intra"
1994|179|374|"FPR"|1379|527|3|2|4|517|0|0|0|1|0|0|1|0|0|"1"|"Rwanda"|"intra"
1995|179|374|"FPR"|1379|527|3|2|4|517|0|0|0|0|0|1|0|0|0|"-99"|"Rwanda"|"intra"
1996|179|374|"FPR"|1379|527|3|2|4|517|0|0|0|0|0|1|0|0|0|"-99"|"Rwanda"|"intra"
1997|179|374|"FPR"|1379|527|3|2|4|517|0|0|0|0|0|1|0|0|0|"-99"|"Rwanda"|"intra"
1998|179|374|"FPR"|1379|527|3|2|4|517|0|0|0|0|0|1|0|0|0|"-99"|"Rwanda"|"intra"
1999|179|374|"FPR"|1379|527|3|2|4|517|0|0|0|0|0|1|0|0|0|"-99"|"Rwanda"|"intra"
1997|179|374|"FDLR"|1380|528|3|2|4|517|0|0|0|1|0|0|0|0|0|"-99"|"Rwanda"|"intra"
1998|179|374|"FDLR"|1380|528|3|2|4|517|0|0|0|1|0|0|0|0|0|"-99"|"Rwanda"|"intra"
1999|179|374|"FDLR"|1380|528|3|2|4|517|0|0|0|1|0|0|0|0|0|"-99"|"Rwanda"|"intra"
2000|179|374|"FDLR"|1380|528|3|2|4|517|0|0|0|1|0|0|0|0|0|"-99"|"Rwanda"|"intra"
2001|179|374|"FDLR"|1380|528|3|2|4|517|0|0|0|1|0|0|0|0|0|"-99"|"Rwanda"|"intra"
2002|179|374|"FDLR"|1380|528|3|2|4|517|0|0|0|1|0|0|0|0|0|"-99"|"Rwanda"|"intra"
2003|179|374|"FDLR"|1380|528|3|2|4|517|0|0|0|0|0|1|0|0|0|"-99"|"Rwanda"|"intra"
2004|179|374|"FDLR"|1380|528|3|2|4|517|0|0|0|0|0|1|0|0|0|"-99"|"Rwanda"|"intra"
2005|179|374|"FDLR"|1380|528|3|2|4|517|0|0|0|0|0|1|0|0|0|"-99"|"Rwanda"|"intra"
2006|179|374|"FDLR"|1380|528|3|2|4|517|0|0|0|0|0|1|0|0|0|"-99"|"Rwanda"|"intra"
2007|179|374|"FDLR"|1380|528|3|2|4|517|0|0|0|0|0|1|0|0|0|"-99"|"Rwanda"|"intra"
2009|179|374|"FDLR"|1380|528|3|2|4|517|0|0|0|1|0|0|0|0|0|"-99"|"Rwanda"|"intra"
2010|179|374|"FDLR"|1380|528|3|2|4|517|0|0|0|1|0|0|0|0|0|"-99"|"Rwanda"|"intra"
2011|179|374|"FDLR"|1380|528|3|2|4|517|0|0|0|1|0|0|0|1|2|"1,7"|"Rwanda"|"intra"
2012|179|374|"FDLR"|1380|528|3|2|4|517|0|0|0|1|0|0|0|0|0|"-99"|"Rwanda"|"intra"
2013|179|374|"FDLR"|1380|528|3|2|4|517|0|0|0|0|0|1|0|NA|0|"-99"|"Rwanda"|"intra"
2014|179|374|"FDLR"|1380|528|3|2|4|517|0|0|0|0|0|1|0|1|3|"1"|"Rwanda"|"intra"
2015|179|374|"FDLR"|1380|528|3|2|4|517|0|0|0|0|0|1|0|1|0|"1"|"Rwanda"|"intra"
1996|179|374|"ALiR"|2013|1128|3|2|4|517|0|0|0|1|0|0|0|0|0|"-99"|"Rwanda"|"intra"
1997|179|374|"ALiR"|2013|1128|3|2|4|517|0|0|0|1|0|0|0|0|0|"-99"|"Rwanda"|"intra"
1998|179|374|"ALiR"|2013|1128|3|2|4|517|0|0|0|1|0|0|0|0|0|"-99"|"Rwanda"|"intra"
1999|179|374|"ALiR"|2013|1128|3|2|4|517|0|0|0|1|0|0|0|0|0|"-99"|"Rwanda"|"intra"
2000|179|374|"ALiR"|2013|1128|3|2|4|517|0|0|0|1|0|0|0|0|0|"-99"|"Rwanda"|"intra"
2001|179|374|"ALiR"|2013|1128|3|2|4|517|0|0|0|0|0|1|0|0|0|"-99"|"Rwanda"|"intra"
2002|179|374|"ALiR"|2013|1128|3|2|4|517|0|0|0|0|0|1|0|0|0|"-99"|"Rwanda"|"intra"
2003|179|374|"ALiR"|2013|1128|3|2|4|517|0|0|0|0|0|1|0|0|0|"-99"|"Rwanda"|"intra"
2004|179|374|"ALiR"|2013|1128|3|2|4|517|0|0|0|0|0|1|0|0|0|"-99"|"Rwanda"|"intra"
2005|179|374|"ALiR"|2013|1128|3|2|4|517|0|0|0|0|0|1|0|0|0|"-99"|"Rwanda"|"intra"
1990|180|375|"Senegal"|433|73|1|1|4|433|0|0|0|1|0|0|0|0|NA|"-99"|"Senegal"|"intra"
1991|180|375|"Senegal"|433|73|1|1|4|433|0|0|0|0|1|0|0|0|NA|"-99"|"Senegal"|"intra"
1992|180|375|"Senegal"|433|73|1|1|4|433|0|0|0|1|0|0|0|0|NA|"-99"|"Senegal"|"intra"
1993|180|375|"Senegal"|433|73|1|1|4|433|0|0|0|1|0|0|0|1|NA|"7"|"Senegal"|"intra"
1994|180|375|"Senegal"|433|73|1|1|4|433|0|0|0|0|1|0|0|0|NA|"-99"|"Senegal"|"intra"
1995|180|375|"Senegal"|433|73|1|1|4|433|0|0|0|1|0|0|0|0|NA|"-99"|"Senegal"|"intra"
1996|180|375|"Senegal"|433|73|1|1|4|433|0|0|0|0|1|0|0|0|NA|"-99"|"Senegal"|"intra"
1997|180|375|"Senegal"|433|73|1|1|4|433|0|0|0|1|0|0|0|0|NA|"-99"|"Senegal"|"intra"
1998|180|375|"Senegal"|433|73|1|1|4|433|0|0|0|1|0|0|0|0|NA|"-99"|"Senegal"|"intra"
1999|180|375|"Senegal"|433|73|1|1|4|433|0|0|0|0|1|0|0|0|NA|"-99"|"Senegal"|"intra"
2000|180|375|"Senegal"|433|73|1|1|4|433|0|0|0|1|0|0|0|0|NA|"-99"|"Senegal"|"intra"
2001|180|375|"Senegal"|433|73|1|1|4|433|0|0|0|1|0|0|0|0|NA|"-99"|"Senegal"|"intra"
2002|180|375|"Senegal"|433|73|1|1|4|433|0|0|0|0|1|0|0|0|NA|"-99"|"Senegal"|"intra"
2003|180|375|"Senegal"|433|73|1|1|4|433|0|0|0|1|0|0|0|0|NA|"-99"|"Senegal"|"intra"
2004|180|375|"Senegal"|433|73|1|1|4|433|0|0|0|0|0|1|0|0|NA|"-99"|"Senegal"|"intra"
2005|180|375|"Senegal"|433|73|1|1|4|433|0|0|0|0|0|1|1|0|NA|"6"|"Senegal"|"intra"
2006|180|375|"Senegal"|433|73|1|1|4|433|0|0|0|0|0|1|1|0|NA|"1"|"Senegal"|"intra"
2007|180|375|"Senegal"|433|73|1|1|4|433|0|0|0|0|0|1|0|0|NA|"-99"|"Senegal"|"intra"
2008|180|375|"Senegal"|433|73|1|1|4|433|0|0|0|0|0|1|0|0|NA|"-99"|"Senegal"|"intra"
2011|180|375|"Government of Senegal"|433|73|1|1|4|433|0|0|0|1|0|0|0|0|NA|"-99"|"Senegal"|"intra"
2012|180|375|"Government of Senegal"|433|73|1|1|4|433|0|0|0|0|0|1|0|0|NA|"-99"|"Senegal"|"intra"
2013|180|375|"Government of Senegal"|433|73|1|1|4|433|0|0|0|0|0|1|0|NA|NA|"-99"|"Senegal"|"intra"
2014|180|375|"Government of Senegal"|433|73|1|1|4|433|0|0|0|0|0|1|0|0|NA|"-99"|"Senegal"|"intra"
2015|180|375|"Government of Senegal"|433|73|1|1|4|433|0|0|0|0|0|1|0|0|NA|"-99"|"Senegal"|"intra"
1990|180|375|"MFDC"|1381|529|3|1|4|433|0|0|0|1|0|0|0|0|NA|"-99"|"Senegal"|"intra"
1991|180|375|"MFDC"|1381|529|3|1|4|433|0|0|0|0|1|0|0|0|NA|"-99"|"Senegal"|"intra"
1992|180|375|"MFDC"|1381|529|3|1|4|433|0|0|0|1|0|0|2|0|NA|"1, 2"|"Senegal"|"intra"
1993|180|375|"MFDC"|1381|529|3|1|4|433|0|0|0|1|0|0|1|0|NA|"1"|"Senegal"|"intra"
1994|180|375|"MFDC"|1381|529|3|1|4|433|0|0|0|0|1|0|0|0|NA|"-99"|"Senegal"|"intra"
1995|180|375|"MFDC"|1381|529|3|1|4|433|0|0|0|1|0|0|0|0|NA|"-99"|"Senegal"|"intra"
1996|180|375|"MFDC"|1381|529|3|1|4|433|0|0|0|0|1|0|0|0|NA|"-99"|"Senegal"|"intra"
1997|180|375|"MFDC"|1381|529|3|1|4|433|0|0|0|1|0|0|0|0|NA|"-99"|"Senegal"|"intra"
1998|180|375|"MFDC"|1381|529|3|1|4|433|0|0|0|1|0|0|0|0|NA|"-99"|"Senegal"|"intra"
1999|180|375|"MFDC"|1381|529|3|1|4|433|0|0|0|0|1|0|0|1|NA|"1, 7"|"Senegal"|"intra"
2000|180|375|"MFDC"|1381|529|3|1|4|433|0|0|0|1|0|0|1|0|NA|"1"|"Senegal"|"intra"
2001|180|375|"MFDC"|1381|529|3|1|4|433|0|0|0|1|0|0|1|0|NA|"1"|"Senegal"|"intra"
2002|180|375|"MFDC"|1381|529|3|1|4|433|0|0|0|0|1|0|1|0|NA|"1"|"Senegal"|"intra"
2003|180|375|"MFDC"|1381|529|3|1|4|433|0|0|0|1|0|0|1|0|NA|"1"|"Senegal"|"intra"
2004|180|375|"MFDC"|1381|529|3|1|4|433|0|0|0|0|0|1|1|0|NA|"1"|"Senegal"|"intra"
